[2025-11-08 22:23:20.175] [board_logger] [info] incoming json: {"file":"","file_anc":"","file_aux":"","ip_address":"","ip_address_anc":"","ip_address_aux":"","ip_port":0,"ip_port_anc":0,"ip_port_aux":0,"ip_protocol":0,"mac_address":"","master_board":-100,"other_info":"","serial_number":"","serial_port":"COM3","timeout":0}
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.276] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.277] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.278] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.279] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.280] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.281] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.282] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.283] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.284] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.285] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.286] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.287] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.288] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.289] [board_logger] [warning] Wrong end byte 0
[2025-11-08 22:24:17.289] [board_logger] [warning] Wrong end byte 0
